"Source Name","Association","RA","Dec","Classification (code)","TEV Cat","TEV Association"
"3FGL J1509.4-5850","PSR J1509-5850","227.3655","-58.8446","PSR","N",""
"3FGL J1509.7+5556","SBS 1508+561","227.438","55.9349","bll","N",""
"3FGL J1509.9-2951","TXS 1507-296","227.4835","-29.864","bcu","N",""
"3FGL J1510.2-5754","","227.5697","-57.9156","","N",""
"3FGL J1510.9-0542","PKS 1508-05","227.7466","-5.706","fsrq","N",""
"3FGL J1511.8-0513","NVSS J151148-051345","227.9603","-5.2191","bcu","N",""
"3FGL J1512.2+0202","PKS 1509+022","228.0653","2.0334","fsrq","N",""
"3FGL J1512.2-2255","1RXS J151213.1-225515","228.0748","-22.9312","bcu","N",""
"3FGL J1512.3+6622","","228.0872","66.3728","","N",""
"3FGL J1512.3+8005","1RXS J151026.3+795946","228.0891","80.0877","bcu","N",""
"3FGL J1512.8-5639","","228.2034","-56.6655","","N",""
"3FGL J1512.8-0906","PKS 1510-08","228.2126","-9.1032","FSRQ","P","PKS 1510-089"
"3FGL J1513.1-1014","PKS 1511-100","228.2901","-10.2412","fsrq","N",""
"3FGL J1513.3-3719","","228.3285","-37.3186","","N",""
"3FGL J1513.4-2549","PSR J1513-25","228.3685","-25.8271","psr","N",""
"3FGL J1513.5-3233","PKS 1510-324","228.377","-32.5532","fsrq","N",""
"3FGL J1513.8-6250c","","228.4536","-62.8453","","N",""
"3FGL J1513.9-5908","PSR J1513-5908","228.4818","-59.1358","PSR","N",""
"3FGL J1514.0-5915e","MSH 15-52","228.507","-59.256","PWN","E","MSH 15-52"
"3FGL J1514.1+2940","MG2 J151421+2930","228.5359","29.6821","fsrq","N",""
"3FGL J1514.2-4947","PSR J1514-4946","228.5576","-49.7844","PSR","N",""
"3FGL J1514.5-4750","PMN J1514-4748","228.6409","-47.8355","fsrq","N",""
"3FGL J1514.8+4446","NVSS J151436+445003","228.7107","44.7785","fsrq","N",""
"3FGL J1514.8-3623","PMN J1514-3617","228.7194","-36.3854","bcu","N",""
"3FGL J1516.7+3648","MG2 J151646+3650","229.1923","36.8086","bll","N",""
"3FGL J1516.9+1926","PKS 1514+197","229.2359","19.4461","bll","N",""
"3FGL J1517.0+2637","","229.2534","26.6305","","N",""
"3FGL J1517.6-4442","","229.4048","-44.7018","","N",""
"3FGL J1517.6+6524","1H 1515+660","229.4195","65.415","bll","N",""
"3FGL J1517.6-2422","AP Librae","229.421","-24.3756","bll","P","AP Lib"
"3FGL J1518.0-2732","TXS 1515-273","229.5203","-27.539","bcu","N",""
"3FGL J1518.2-5232","","229.5712","-52.5349","","N",""
"3FGL J1520.3+4209","B3 1518+423","230.093","42.1545","fsrq","N",""
"3FGL J1520.8-0348","NVSS J152048-034850","230.2028","-3.812","bll","N",""
"3FGL J1521.1+5543","SDSS J152034.98+554256.9","230.2959","55.7222","bll","N",""
"3FGL J1521.8+4340","B3 1520+437","230.4656","43.6738","fsrq","N",""
"3FGL J1521.9-5736","LAT PSR J1522-5734","230.4855","-57.6111","PSR","N",""
"3FGL J1522.1+3144","B2 1520+31","230.5426","31.7365","fsrq","N",""
"3FGL J1522.6-2730","PKS 1519-273","230.662","-27.5082","bll","N",""
"3FGL J1525.2-5905","PMN J1524-5903","231.3172","-59.0873","bcu","N",""
"3FGL J1525.8-0834","","231.4703","-8.5792","","N",""
"3FGL J1526.3-4505","","231.5864","-45.0861","","N",""
"3FGL J1527.0-3804","","231.7537","-38.0803","","N",""
"3FGL J1528.1-2904","","232.0356","-29.0676","","N",""
"3FGL J1528.3-5836","","232.0781","-58.6077","","N",""
"3FGL J1528.7-2247","","232.175","-22.7871","","N",""
"3FGL J1529.5+6733","","232.3994","67.5592","","N",""
"3FGL J1531.0+5737","87GB 152947.5+574636","232.7673","57.6215","bll","N",""
"3FGL J1531.8+4704","1RXS J153148.8+465912","232.9543","47.0814","bll","N",""
"3FGL J1532.0-2618","","233.0137","-26.3034","","N",""
"3FGL J1532.0+3018","RX J1531.9+3016","233.0217","30.3084","bll","N",""
"3FGL J1532.7-1319","TXS 1530-131","233.1876","-13.3249","bcu","N",""
"3FGL J1533.2+1852","RX J1533.1+1854","233.312","18.8712","bll","N",""
"3FGL J1533.5+3416","RX J1533.3+3416","233.3867","34.2811","bll","N",""
"3FGL J1533.8-5231","","233.4725","-52.5326","","N",""
"3FGL J1534.4+5323","1ES 1533+535","233.6073","53.3984","bll","N",""
"3FGL J1534.5+0128","PKS 1532+01","233.6445","1.4826","fsrq","N",""
"3FGL J1535.0+3721","RGB J1534+372","233.7537","37.3654","bll","N",""
"3FGL J1535.7+3920","RX J1535.4+3922","233.931","39.3348","bll","N",""
"3FGL J1536.3-4949","PSR J1536-4948","234.0989","-49.8225","psr","N",""
"3FGL J1536.6+8331","NVSS J153556+832614","234.1619","83.5316","bcu","N",""
"3FGL J1537.8-8000","PMN J1537-7958","234.4701","-80.0088","bcu","N",""
"3FGL J1538.4-4656","","234.6032","-46.9354","","N",""
"3FGL J1539.2-3324","","234.8234","-33.4142","","N",""
"3FGL J1539.5+2746","MG2 J153938+2744","234.8872","27.7668","fsrq","N",""
"3FGL J1539.8-1128","PMN J1539-1128","234.9579","-11.4788","bcu","N",""
"3FGL J1540.1+8155","1ES 1544+820","235.0254","81.9236","bll","N",""
"3FGL J1540.8+1449","4C +14.60","235.2009","14.8329","bll","N",""
"3FGL J1541.6+1414","","235.4026","14.234","","N",""
"3FGL J1541.8+1105","MG1 J154207+1110","235.4616","11.0923","fsrq","N",""
"3FGL J1542.4-5911","","235.6223","-59.1982","","N",""
"3FGL J1542.9+6129","GB6 J1542+6129","235.7383","61.4953","bll","N",""
"3FGL J1542.9-5141","PSR J1543-5149","235.7457","-51.6924","PSR","N",""
"3FGL J1543.5+0451","CGCG 050-083","235.8794","4.8636","bcu","N",""
"3FGL J1543.5-0244","","235.8892","-2.7484","","N",""
"3FGL J1544.0+4938","PSR J1544+4937","236.0181","49.6498","PSR","N",""
"3FGL J1544.1-2555","","236.0283","-25.9205","","N",""
"3FGL J1544.6-1125","","236.1702","-11.4275","","N",""
"3FGL J1545.0-6641","","236.2689","-66.6916","","N",""
"3FGL J1546.0+0818","1RXS J154604.6+081912","236.5017","8.3072","bll","N",""
"3FGL J1546.6+1812","MG1 J154628+1817","236.6722","18.2044","bll","N",""
"3FGL J1547.1-2801","1RXS J154711.8-280222","236.7819","-28.0301","bcu","N",""
"3FGL J1548.4+1455","","237.1097","14.9256","","N",""
"3FGL J1548.8-2250","PMN J1548-2251","237.2148","-22.849","bll","N",""
"3FGL J1549.0+6309","SDSS J154958.45+631021.2","237.2597","63.153","bcu","N",""
"3FGL J1549.1-5347c","","237.2999","-53.7842","spp","N",""
"3FGL J1549.4+0237","PKS 1546+027","237.3722","2.6309","fsrq","N",""
"3FGL J1549.4-4832","","237.3748","-48.5384","","N",""
"3FGL J1549.5+1709","MG1 J154930+1708","237.3766","17.1565","bcu","N",""
"3FGL J1549.7-0658","NVSS J154952-065907","237.4444","-6.9772","bcu","N",""
"3FGL J1549.9-3044","","237.4752","-30.7455","","N",""
"3FGL J1550.3+7409","87GB 155014.9+741816","237.5977","74.1573","bcu","N",""
"3FGL J1550.4+6027","","237.6233","60.4619","","N",""
"3FGL J1550.5+0526","4C +05.64","237.6388","5.4451","fsrq","N",""
"3FGL J1551.1-5610","","237.7794","-56.1751","spp","N",""
"3FGL J1552.1+0852","TXS 1549+089","238.0329","8.8766","bll","N",""
"3FGL J1552.8-5330","","238.2121","-53.5131","","N",""
"3FGL J1552.9-5610","","238.2312","-56.1688","spp","N",""
"3FGL J1553.1+5437","","238.2919","54.6242","","N",""
"3FGL J1553.3-0322c","","238.3466","-3.3814","","N",""
"3FGL J1553.3-2421","PKS 1550-242","238.3488","-24.3593","fsrq","N",""
"3FGL J1553.5-3118","1RXS J155333.4-311841","238.3773","-31.3061","bll","N",""
"3FGL J1553.5+1256","PKS 1551+130","238.3856","12.9457","fsrq","N",""
"3FGL J1554.4-5315c","","238.6102","-53.2619","","N",""
"3FGL J1554.4+2010","1ES 1552+203","238.6108","20.1696","bll","N",""
"3FGL J1555.7+1111","PG 1553+113","238.9362","11.1939","BLL","P","PG 1553+113"
"3FGL J1557.0-4225","","239.2643","-42.4218","","N",""
"3FGL J1557.4-7040","PKS 1552-705","239.3745","-70.6777","bcu","N",""
"3FGL J1558.9-6432","PMN J1558-6432","239.7384","-64.5413","bll","N",""
"3FGL J1558.9+5625","TXS 1557+565","239.7424","56.4176","bll","N",""
"3FGL J1559.7+8512","WN B1609.6+8517","239.9441","85.2129","bcu","N",""
"3FGL J1559.8-2525","NVSS J160005-252439","239.9656","-25.422","bcu","N",""
"3FGL J1559.9+2319","87GB 155744.0+232525","239.9874","23.3263","bll","N",""
"3FGL J1600.3-5810","MRC 1556-580","240.0762","-58.1686","bcu","N",""
"3FGL J1600.8-3053","PSR J1600-3053","240.2119","-30.8908","PSR","N",""
"3FGL J1601.9+2306","","240.489","23.1108","","N",""
"3FGL J1602.8-1924","","240.7203","-19.4073","","N",""
"3FGL J1603.7-6011","","240.9314","-60.1953","","N",""
"3FGL J1603.7+1106","MG1 J160340+1106","240.9488","11.108","bll","N",""
"3FGL J1603.9-4903","PMN J1603-4904","240.9786","-49.0643","bll","N",""
"3FGL J1604.4-4442","PMN J1604-4441","241.1086","-44.7148","bcu","N",""
"3FGL J1604.6+5714","GB6 J1604+5714","241.1701","57.2413","fsrq","N",""
"3FGL J1606.1+5630","RBS 1558","241.5478","56.5068","bll","N",""
"3FGL J1607.0+1551","4C +15.54","241.764","15.8624","fsrq","N",""
"3FGL J1607.9-2040","NVSS J160756-203942","241.987","-20.6694","bcu","N",""
"3FGL J1608.6+1029","4C +10.45","242.1706","10.4988","fsrq","N",""
"3FGL J1610.6-3956","PMN J1610-3958","242.6503","-39.9422","fsrq","N",""
"3FGL J1610.8-6649","PMN J1610-6649","242.7064","-66.8222","bll","N",""
"3FGL J1611.9+1404","","242.9808","14.0791","","N",""
"3FGL J1612.4-3100","NVSS J161219-305937","243.1025","-31.0151","bcu","N",""
"3FGL J1613.4-4222","","243.3656","-42.3738","","N",""
"3FGL J1613.8+3410","OS 319","243.4554","34.1821","fsrq","N",""
"3FGL J1614.5-2231","PSR J1614-2230","243.6295","-22.5224","PSR","N",""
"3FGL J1615.3-5146e","","243.83","-51.78","spp","E","HESS J1614-518"
"3FGL J1615.6-4450","","243.914","-44.8374","","N",""
"3FGL J1615.8+4712","TXS 1614+473","243.9541","47.2105","fsrq","N",""
"3FGL J1616.2-5054e","HESS J1616-508","244.06","-50.91","PWN","E","HESS J1616-508"
"3FGL J1616.4+4631","MG4 J161600+4632","244.1189","46.5176","fsrq","N",""
"3FGL J1616.8-5343","","244.2054","-53.7243","","N",""
"3FGL J1616.8+4111","B3 1615+412","244.2126","41.1922","bll","N",""
"3FGL J1616.8+5846","","244.216","58.783","","N",""
"3FGL J1616.8-2300","M80","244.219","-23.0108","glc","N",""
"3FGL J1617.3-2519","PMN J1617-2537","244.3479","-25.3315","bcu","N",""
"3FGL J1617.4-5846","MRC 1613-586","244.3679","-58.7673","fsrq","N",""
"3FGL J1617.7-7717","PKS 1610-77","244.4465","-77.2986","fsrq","N",""
"3FGL J1617.8+5137","TXS 1616+517","244.4524","51.6202","fsrq","N",""
"3FGL J1618.8+5520","","244.7043","55.3455","","N",""
"3FGL J1619.0-5014c","","244.7731","-50.2437","","N",""
"3FGL J1619.1+7538","","244.7987","75.6414","","N",""
"3FGL J1620.0-5101","","245.0092","-51.0278","","N",""
"3FGL J1620.8-5149","","245.2026","-51.8298","","N",""
"3FGL J1620.8-4928","PSR J1620-4927","245.2045","-49.4705","PSR","N",""
"3FGL J1621.1-2331","PKS 1617-235","245.2788","-23.5227","agn","N",""
"3FGL J1622.9-5004","","245.7263","-50.0753","","N",""
"3FGL J1622.9-0312","PSR J1622-03","245.7406","-3.2039","psr","N",""
"3FGL J1624.1-4700","","246.0421","-47.0058","","N",""
"3FGL J1624.2-4041","","246.0594","-40.6865","","N",""
"3FGL J1624.2-3957","","246.0661","-39.9566","","N",""
"3FGL J1624.8-4233","","246.2004","-42.5662","","N",""
"3FGL J1625.0+5651","SBS 1623+569","246.2519","56.8639","bll","N",""
"3FGL J1625.1-0021","","246.2794","-0.3586","","N",""
"3FGL J1625.2-2845","","246.3079","-28.7539","","N",""
"3FGL J1625.6-2058","","246.4217","-20.9788","","N",""
"3FGL J1625.7-2527","PKS 1622-253","246.4452","-25.4556","fsrq","N",""
"3FGL J1625.9+4125","B3 1624+414","246.4996","41.4225","fsrq","N",""
"3FGL J1626.0-2951","PKS 1622-29","246.5175","-29.8624","FSRQ","N",""
"3FGL J1626.1+3512","RGB J1626+352","246.5457","35.2152","bll","N",""
"3FGL J1626.2-4911","","246.5692","-49.1973","","E","HESS J1626-490"
"3FGL J1626.2-2428c","","246.5721","-24.4669","","N",""
"3FGL J1626.3-4406","","246.5793","-44.1117","","N",""
"3FGL J1626.4-7640","PKS 1619-765","246.6112","-76.6696","bcu","N",""
"3FGL J1627.8+3217","","246.9681","32.2988","","N",""
"3FGL J1628.0-3203","PSR J1628-3205","247.0155","-32.0608","psr","N",""
"3FGL J1628.1-3344","","247.0272","-33.7417","","N",""
"3FGL J1628.1-5740","","247.0336","-57.6754","","N",""
"3FGL J1628.1+0254","","247.042","2.9092","","N",""
"3FGL J1628.2-2431c","","247.0692","-24.528","","N",""
"3FGL J1628.2+7703","6C B163030.4+771303","247.0703","77.0508","bcu","N",""
"3FGL J1628.4-4546","","247.1163","-45.7778","","N",""
"3FGL J1628.7-8056","","247.176","-80.9341","","N",""
"3FGL J1628.9-4852","","247.2378","-48.8741","spp","N",""
"3FGL J1630.2+3733","PSR J1630+3734","247.5533","37.5621","PSR","N",""
"3FGL J1630.2-1052","","247.5539","-10.867","","N",""
"3FGL J1630.3-6126","","247.5838","-61.4358","","N",""
"3FGL J1630.3-4346","","247.5936","-43.7672","","N",""
"3FGL J1630.6+8232","NGC 6251","247.6522","82.535","rdg","N",""
"3FGL J1630.7+5222","TXS 1629+524","247.681","52.3668","bll","N",""
"3FGL J1630.8+1047","MG1 J163119+1051","247.7125","10.7966","bcu","N",""
"3FGL J1632.4-4820","PSR J1632-4818","248.1107","-48.337","psr","N",""
"3FGL J1632.8+3838","","248.2024","38.6477","","N",""
"3FGL J1633.0-4746e","HESS J1632-478","248.25","-47.77","PWN","E","HESS J1632-478"
"3FGL J1635.2+3809","4C +38.41","248.8119","38.1525","FSRQ","N",""
"3FGL J1635.3+4257","","248.8498","42.9645","","N",""
"3FGL J1636.2-4709c","","249.058","-47.1595","spp","N",""
"3FGL J1636.2-4734","SNR G337.0-00.1","249.0687","-47.5803","snr","N",""
"3FGL J1636.7+2624","NVSS J163651+262657","249.1872","26.416","bcu","N",""
"3FGL J1637.1+1314","1RXS J163717.1+131418","249.284","13.2447","bll","N",""
"3FGL J1637.6-3449","NVSS J163750-344915","249.4148","-34.8222","bcu","N",""
"3FGL J1637.7+4715","4C +47.44","249.4308","47.264","fsrq","N",""
"3FGL J1637.8+7325","RX J1637.9+7326","249.4677","73.419","bll","N",""
"3FGL J1637.9+5719","OS 562","249.4934","57.3269","fsrq","N",""
"3FGL J1638.6-4654","","249.6502","-46.9017","spp","N",""
"3FGL J1639.4-5146","","249.8695","-51.7788","","N",""
"3FGL J1639.8+4125","MG4 J163918+4127","249.9702","41.4283","fsrq","N",""
"3FGL J1640.4-4634c","","250.1177","-46.5803","spp","E","HESS J1640-465"
"3FGL J1640.6-4917","","250.1556","-49.289","","N",""
"3FGL J1640.6+3945","NRAO 512","250.1586","39.7553","FSRQ","N",""
"3FGL J1640.9+1142","TXS 1638+118","250.2475","11.7066","bcu","N",""
"3FGL J1641.1-4619c","","250.2831","-46.33","spp","P","HESS J1641-463"
"3FGL J1641.5-5319","","250.3777","-53.3237","","N",""
"3FGL J1641.5-2856","","250.3921","-28.948","","N",""
"3FGL J1641.8-0619","TXS 1639-062","250.4523","-6.3241","bll","N",""
"3FGL J1642.4+8045","","250.612","80.7641","","N",""
"3FGL J1642.9+3950","3C 345","250.7478","39.8487","FSRQ","N",""
"3FGL J1643.6-5002","","250.914","-50.0393","","N",""
"3FGL J1643.6-0642","NVSS J164328-064619","250.9212","-6.7058","bcu","N",""
"3FGL J1644.4+2632","","251.1231","26.5423","","N",""
"3FGL J1644.6-0911","","251.1737","-9.1856","","N",""
"3FGL J1645.2-5747","AT20G J164513-575122","251.3234","-57.7898","bcu","N",""
"3FGL J1645.7-2149","","251.4482","-21.8241","","N",""
"3FGL J1645.9-5420","","251.4836","-54.3489","spp","N",""
"3FGL J1645.9+6336","TXS 1645+635","251.4981","63.6109","fsrq","N",""
"3FGL J1646.9-1332","","251.7476","-13.5478","","N",""
"3FGL J1647.1-6438","PMN J1647-6437","251.7806","-64.6448","bcu","N",""
"3FGL J1647.4+4950","SBS 1646+499","251.8734","49.8372","bcu","N",""
"3FGL J1648.0+4230","","252.0181","42.5102","","N",""
"3FGL J1648.3-4611","PSR J1648-4611","252.0964","-46.1964","PSR","E","Westerlund 1"
"3FGL J1648.5-4829","PMN J1648-4826","252.15","-48.494","bcu","N",""
"3FGL J1648.6-5635","","252.1656","-56.5841","","N",""
"3FGL J1649.4+5238","87GB 164812.2+524023","252.3668","52.6345","bll","N",""
"3FGL J1649.6-3007","","252.4196","-30.1293","","N",""
"3FGL J1650.0-4438c","","252.5065","-44.6387","","N",""
"3FGL J1650.0+0356","","252.5136","3.9488","","N",""
"3FGL J1650.2-5044","PMN J1650-5044","252.5642","-50.7488","bcu","N",""
"3FGL J1650.3-4600","","252.599","-46.0141","","E","Westerlund 1"
"3FGL J1650.8+0830","MG1 J165034+0824","252.7135","8.5141","fsrq","N",""
"3FGL J1651.5-4626","","252.8978","-46.434","","E","Westerlund 1"
"3FGL J1651.6+7219","RX J1651.6+7218","252.9108","72.3182","bll","N",""
"3FGL J1652.2-4649","","253.0633","-46.83","","N",""
"3FGL J1652.8-4351","","253.2027","-43.8566","","N",""
"3FGL J1653.6-0158","","253.419","-1.9801","","N",""
"3FGL J1653.9+3945","Mkn 501","253.4781","39.754","BLL","P","Markarian 501"
"3FGL J1654.0-4617","","253.5005","-46.2965","","N",""
"3FGL J1654.3-4907","","253.5985","-49.1218","","N",""
"3FGL J1655.1-4644","","253.7796","-46.7347","","N",""
"3FGL J1655.1-3954","","253.784","-39.9047","","N",""
"3FGL J1655.5-4748","","253.8965","-47.8087","","N",""
"3FGL J1655.7-4712","","253.947","-47.2105","","N",""
"3FGL J1656.0+2044","MG2 J165546+2043","254.0079","20.7389","bcu","N",""
"3FGL J1656.2-3303","Swift J1656.3-3302","254.0746","-33.0519","fsrq","N",""
"3FGL J1656.8-2010","1RXS J165655.0-201049","254.2183","-20.1747","bcu","N",""
"3FGL J1656.9-3919c","","254.2449","-39.3274","","N",""
"3FGL J1656.9+6008","87GB 165604.4+601702","254.2457","60.1433","fsrq","N",""
"3FGL J1657.6-4653","","254.4185","-46.8965","","N",""
"3FGL J1657.7+4807","4C +48.41","254.4285","48.1316","fsrq","N",""
"3FGL J1658.3+6149","NVSS J165808+615001","254.5954","61.8279","bll","N",""
"3FGL J1658.4-5323","PSR J1658-5324","254.6207","-53.3895","PSR","N",""
"3FGL J1659.0-0142","","254.7741","-1.7021","","N",""
"3FGL J1659.4+2631","4C +26.51","254.8621","26.5262","fsrq","N",""
"3FGL J1659.7-3132","NVSS J165949-313047","254.9497","-31.5492","bcu","N",""
"3FGL J1700.1+6829","TXS 1700+685","255.0496","68.4849","fsrq","N",""
"3FGL J1700.4-4019c","","255.109","-40.3311","","N",""
"3FGL J1701.1-4930","","255.2861","-49.5145","","N",""
"3FGL J1701.2-3006","M62","255.3228","-30.1039","glc","N",""
"3FGL J1701.3-5216","","255.343","-52.2694","","N",""
"3FGL J1701.4-4654","","255.3637","-46.9065","","N",""
"3FGL J1702.0-5414","","255.5041","-54.2473","","N",""
"3FGL J1702.1-2524","","255.5304","-25.4128","","N",""
"3FGL J1702.1-4623","","255.537","-46.3866","","N",""
"3FGL J1702.6+3116","RX J1702.6+3115","255.6607","31.2685","bll","N",""
"3FGL J1702.8-5656","","255.7198","-56.9357","","N",""
"3FGL J1703.6-6211","MRC 1659-621","255.9173","-62.1956","fsrq","N",""
"3FGL J1703.6-2850","","255.924","-28.8477","","N",""
"3FGL J1703.9-4843","","255.9901","-48.7237","","N",""
"3FGL J1704.0+7646","NVSS J170357+764611","256.0226","76.7687","bcu","N",""
"3FGL J1704.1+1234","","256.0327","12.5736","","N",""
"3FGL J1704.4-0528","","256.1208","-5.4781","","N",""
"3FGL J1705.5+0948","","256.3761","9.8032","","N",""
"3FGL J1705.5+7134","GB6 J1704+7138","256.3887","71.5667","bll","N",""
"3FGL J1705.5-4128c","","256.3957","-41.4809","","N",""
"3FGL J1707.8+5626","","256.9563","56.4434","","N",""
"3FGL J1709.4-0917","","257.3681","-9.2839","","N",""
"3FGL J1709.5-0335","","257.3859","-3.5947","","N",""
"3FGL J1709.6+4318","B3 1708+433","257.4236","43.3125","fsrq","N",""
"3FGL J1709.7-4429","PSR J1709-4429","257.4318","-44.4874","PSR","E","HESS J1708-443"
"3FGL J1709.9+4624","","257.4874","46.412","","N",""
"3FGL J1710.6-4317","","257.66","-43.2894","","N",""
"3FGL J1711.5-5029","PMN J1711-5028","257.89","-50.4835","bcu","N",""
"3FGL J1711.6+8846","1RXS J171643.8+884414","257.9081","88.7739","bcu","N",""
"3FGL J1712.6+2932","RX J1712.8+2931","258.1596","29.5367","bll","N",""
"3FGL J1713.5-3945e","RX J1713.7-3946","258.39","-39.76","SNR","E","RX J1713.7-3946"
"3FGL J1714.0+0748","PSR J1713+0747","258.5036","7.8017","PSR","N",""
"3FGL J1714.1-2029","1RXS J171405.2-202747","258.5332","-20.4963","bcu","N",""
"3FGL J1714.5-3832","CTB 37A","258.6428","-38.5488","snr","E","CTB 37A"
"3FGL J1714.6-3327","","258.6559","-33.4566","","N",""
"3FGL J1715.4-4028","","258.8515","-40.4692","","N",""
"3FGL J1715.7+6837","S4 1716+68","258.9387","68.6311","fsrq","N",""
"3FGL J1716.6-2812","NGC 6316","259.1612","-28.2051","glc","N",""
"3FGL J1716.7-8112","1RXS J171712.6-811501","259.1903","-81.2152","bcu","N",""
"3FGL J1717.4-5157","PMN J1717-5155","259.3645","-51.9649","fsrq","N",""
"3FGL J1717.6-5802","PSR J1717-5800","259.4083","-58.0438","psr","N",""
"3FGL J1717.6-4404","","259.421","-44.0678","","N",""
"3FGL J1717.8-3342","TXS 1714-336","259.4509","-33.7003","bll","N",""
"3FGL J1718.0-3726","SNR G349.7+00.2","259.5059","-37.4483","snr","P","SNR G349.7+00.2"
"3FGL J1718.1-3056","PMN J1718-3056","259.5291","-30.9414","bcu","N",""
"3FGL J1718.1-3825","PSR J1718-3825","259.5447","-38.4282","PSR","E","HESS J1718-385"
"3FGL J1719.2+1744","PKS 1717+177","259.8114","17.7421","bll","N",""
"3FGL J1719.2-2433","","259.8186","-24.5514","","N",""
"3FGL J1719.3+1206","1RXS J171921.2+120711","259.8481","12.1077","bcu","N",""
"3FGL J1720.3-0428","","260.0963","-4.4727","","N",""
"3FGL J1720.7+0711","","260.1908","7.1891","","N",""
"3FGL J1721.4-5253","","260.3564","-52.8969","","N",""
"3FGL J1721.8-3919","","260.4635","-39.3256","","N",""
"3FGL J1722.7+6104","GB6 J1722+6105","260.6901","61.0824","fsrq","N",""
