,electric_field_1m_V_per_m,time_s
84,-18.4286000521,3.24470588235e-08
85,-14.4755722997,3.28333333333e-08
86,-5.22426226118,3.32196078431e-08
87,3.62143679108,3.36058823529e-08
88,6.30577412361,3.39921568627e-08
89,0.929214924623,3.43784313725e-08
90,-8.9616154959,3.47647058824e-08
91,-16.2903963806,3.51509803922e-08
92,-14.8177714669,3.5537254902e-08
93,-3.2790097749,3.59235294118e-08
94,13.3502413667,3.63098039216e-08
95,26.4021293075,3.66960784314e-08
96,28.4858204839,3.70823529412e-08
97,17.9485576295,3.7468627451e-08
98,0.117637983781,3.78549019608e-08
99,-15.520615372,3.82411764706e-08
100,-20.6401543817,3.86274509804e-08
101,-12.8188692508,3.90137254902e-08
102,3.06827868406,3.94e-08
103,17.6421352093,3.97862745098e-08
104,22.396033207,4.01725490196e-08
105,14.5525240156,4.05588235294e-08
106,-1.39250354639,4.09450980392e-08
107,-16.3007249007,4.1331372549e-08
108,-21.6486542155,4.17176470588e-08
109,-14.3750055235,4.21039215686e-08
110,1.436511594,4.24901960784e-08
111,16.9377589631,4.28764705882e-08
112,23.5297679397,4.3262745098e-08
113,17.6238776444,4.36490196078e-08
114,2.49136657863,4.40352941176e-08
115,-13.7318966684,4.44215686275e-08
116,-22.6298744488,4.48078431373e-08
117,-20.032642465,4.51941176471e-08
118,-7.99826693928,4.55803921569e-08
119,6.68820098512,4.59666666667e-08
120,0.0,4.63529411765e-08
121,0.0,4.67392156863e-08
122,0.0,4.71254901961e-08
123,0.0,4.75117647059e-08
124,0.0,4.78980392157e-08
125,0.0,4.82843137255e-08
126,0.0,4.86705882353e-08
127,0.0,4.90568627451e-08
128,0.0,4.94431372549e-08
129,0.0,4.98294117647e-08
130,0.0,5.02156862745e-08
131,0.0,5.06019607843e-08
132,0.0,5.09882352941e-08
133,0.0,5.13745098039e-08
134,0.0,5.17607843137e-08
135,0.0,5.21470588235e-08
136,0.0,5.25333333333e-08
137,0.0,5.29196078431e-08
138,0.0,5.33058823529e-08
139,0.0,5.36921568627e-08
140,0.0,5.40784313725e-08
141,0.0,5.44647058824e-08
142,0.0,5.48509803922e-08
143,0.0,5.5237254902e-08
144,0.0,5.56235294118e-08
145,0.0,5.60098039216e-08
146,0.0,5.63960784314e-08
147,0.0,5.67823529412e-08
148,0.0,5.7168627451e-08
149,0.0,5.75549019608e-08
150,0.0,5.79411764706e-08
151,0.0,5.83274509804e-08
152,0.0,5.87137254902e-08
153,0.0,5.91e-08
154,0.0,5.94862745098e-08
155,0.0,5.98725490196e-08
156,0.0,6.02588235294e-08
157,0.0,6.06450980392e-08
158,0.0,6.1031372549e-08
159,0.0,6.14176470588e-08
160,0.0,6.18039215686e-08
161,0.0,6.21901960784e-08
162,0.0,6.25764705882e-08
163,0.0,6.2962745098e-08
164,0.0,6.33490196078e-08
165,0.0,6.37352941176e-08
166,0.0,6.41215686275e-08
167,0.0,6.45078431373e-08
168,0.0,6.48941176471e-08
169,0.0,6.52803921569e-08
170,0.0,6.56666666667e-08
171,0.0,6.60529411765e-08
172,0.0,6.64392156863e-08
173,0.0,6.68254901961e-08
174,0.0,6.72117647059e-08
175,0.0,6.75980392157e-08
176,0.0,6.79843137255e-08
177,0.0,6.83705882353e-08
178,0.0,6.87568627451e-08
179,0.0,6.91431372549e-08
180,0.0,6.95294117647e-08
181,0.0,6.99156862745e-08
182,0.0,7.03019607843e-08
183,0.0,7.06882352941e-08
184,0.0,7.10745098039e-08
185,0.0,7.14607843137e-08
186,0.0,7.18470588235e-08
187,0.0,7.22333333333e-08
188,0.0,7.26196078431e-08
189,0.0,7.30058823529e-08
190,0.0,7.33921568627e-08
191,0.0,7.37784313725e-08
192,0.0,7.41647058824e-08
193,0.0,7.45509803922e-08
194,0.0,7.4937254902e-08
195,0.0,7.53235294118e-08
196,0.0,7.57098039216e-08
197,0.0,7.60960784314e-08
198,0.0,7.64823529412e-08
199,0.0,7.6868627451e-08
200,0.0,7.72549019608e-08
201,0.0,7.76411764706e-08
202,0.0,7.80274509804e-08
203,0.0,7.84137254902e-08
204,0.0,7.88e-08
205,0.0,7.91862745098e-08
206,0.0,7.95725490196e-08
207,0.0,7.99588235294e-08
208,0.0,8.03450980392e-08
209,0.0,8.0731372549e-08
210,0.0,8.11176470588e-08
211,0.0,8.15039215686e-08
212,0.0,8.18901960784e-08
213,0.0,8.22764705882e-08
214,0.0,8.2662745098e-08
215,0.0,8.30490196078e-08
216,0.0,8.34352941176e-08
217,0.0,8.38215686275e-08
218,0.0,8.42078431373e-08
219,0.0,8.45941176471e-08
220,0.0,8.49803921569e-08
221,0.0,8.53666666667e-08
222,0.0,8.57529411765e-08
223,0.0,8.61392156863e-08
224,0.0,8.65254901961e-08
225,0.0,8.69117647059e-08
226,0.0,8.72980392157e-08
227,0.0,8.76843137255e-08
228,0.0,8.80705882353e-08
229,0.0,8.84568627451e-08
230,0.0,8.88431372549e-08
231,0.0,8.92294117647e-08
232,0.0,8.96156862745e-08
233,0.0,9.00019607843e-08
234,0.0,9.03882352941e-08
235,0.0,9.07745098039e-08
236,0.0,9.11607843137e-08
237,0.0,9.15470588235e-08
238,0.0,9.19333333333e-08
239,0.0,9.23196078431e-08
240,0.0,9.27058823529e-08
241,0.0,9.30921568627e-08
242,0.0,9.34784313725e-08
243,0.0,9.38647058824e-08
244,0.0,9.42509803922e-08
245,0.0,9.4637254902e-08
246,0.0,9.50235294118e-08
247,0.0,9.54098039216e-08
248,0.0,9.57960784314e-08
249,0.0,9.61823529412e-08
250,0.0,9.6568627451e-08
251,0.0,9.69549019608e-08
252,0.0,9.73411764706e-08
253,0.0,9.77274509804e-08
254,0.0,9.81137254902e-08
255,0.0,9.85e-08
256,0.0,9.88862745098e-08
257,0.0,9.92725490196e-08
258,0.0,9.96588235294e-08
259,0.0,1.00045098039e-07
260,0.0,1.00431372549e-07
261,0.0,1.00817647059e-07
262,0.0,1.01203921569e-07
263,0.0,1.01590196078e-07
264,0.0,1.01976470588e-07
265,0.0,1.02362745098e-07
266,0.0,1.02749019608e-07
267,0.0,1.03135294118e-07
268,0.0,1.03521568627e-07
269,0.0,1.03907843137e-07
270,0.0,1.04294117647e-07
271,0.0,1.04680392157e-07
272,0.0,1.05066666667e-07
273,0.0,1.05452941176e-07
274,0.0,1.05839215686e-07
275,0.0,1.06225490196e-07
276,0.0,1.06611764706e-07
277,0.0,1.06998039216e-07
278,0.0,1.07384313725e-07
279,0.0,1.07770588235e-07
280,0.0,1.08156862745e-07
281,0.0,1.08543137255e-07
282,0.0,1.08929411765e-07
283,0.0,1.09315686275e-07
284,0.0,1.09701960784e-07
285,0.0,1.10088235294e-07
286,0.0,1.10474509804e-07
287,0.0,1.10860784314e-07
288,0.0,1.11247058824e-07
289,0.0,1.11633333333e-07
290,0.0,1.12019607843e-07
291,0.0,1.12405882353e-07
292,0.0,1.12792156863e-07
293,0.0,1.13178431373e-07
294,0.0,1.13564705882e-07
295,0.0,1.13950980392e-07
296,0.0,1.14337254902e-07
297,0.0,1.14723529412e-07
298,0.0,1.15109803922e-07
299,0.0,1.15496078431e-07
300,0.0,1.15882352941e-07
301,0.0,1.16268627451e-07
302,0.0,1.16654901961e-07
303,0.0,1.17041176471e-07
304,0.0,1.1742745098e-07
305,0.0,1.1781372549e-07
306,0.0,1.182e-07
307,0.0,1.1858627451e-07
308,0.0,1.1897254902e-07
309,0.0,1.19358823529e-07
310,0.0,1.19745098039e-07
311,0.0,1.20131372549e-07
312,0.0,1.20517647059e-07
313,0.0,1.20903921569e-07
314,0.0,1.21290196078e-07
315,0.0,1.21676470588e-07
316,0.0,1.22062745098e-07
317,0.0,1.22449019608e-07
318,0.0,1.22835294118e-07
319,0.0,1.23221568627e-07
320,0.0,1.23607843137e-07
321,0.0,1.23994117647e-07
322,0.0,1.24380392157e-07
323,0.0,1.24766666667e-07
324,0.0,1.25152941176e-07
325,0.0,1.25539215686e-07
326,0.0,1.25925490196e-07
327,0.0,1.26311764706e-07
328,0.0,1.26698039216e-07
329,0.0,1.27084313725e-07
330,0.0,1.27470588235e-07
331,0.0,1.27856862745e-07
332,0.0,1.28243137255e-07
333,0.0,1.28629411765e-07
334,0.0,1.29015686275e-07
335,0.0,1.29401960784e-07
336,0.0,1.29788235294e-07
337,0.0,1.30174509804e-07
338,0.0,1.30560784314e-07
339,0.0,1.30947058824e-07
340,0.0,1.31333333333e-07
341,0.0,1.31719607843e-07
342,0.0,1.32105882353e-07
343,0.0,1.32492156863e-07
344,0.0,1.32878431373e-07
345,0.0,1.33264705882e-07
346,0.0,1.33650980392e-07
347,0.0,1.34037254902e-07
348,0.0,1.34423529412e-07
349,0.0,1.34809803922e-07
350,0.0,1.35196078431e-07
351,0.0,1.35582352941e-07
352,0.0,1.35968627451e-07
353,0.0,1.36354901961e-07
354,0.0,1.36741176471e-07
355,0.0,1.3712745098e-07
356,0.0,1.3751372549e-07
357,0.0,1.379e-07
358,0.0,1.3828627451e-07
359,0.0,1.3867254902e-07
360,0.0,1.39058823529e-07
361,0.0,1.39445098039e-07
362,0.0,1.39831372549e-07
363,0.0,1.40217647059e-07
364,0.0,1.40603921569e-07
365,0.0,1.40990196078e-07
366,0.0,1.41376470588e-07
367,0.0,1.41762745098e-07
368,0.0,1.42149019608e-07
369,0.0,1.42535294118e-07
370,0.0,1.42921568627e-07
371,0.0,1.43307843137e-07
372,0.0,1.43694117647e-07
373,0.0,1.44080392157e-07
374,0.0,1.44466666667e-07
375,0.0,1.44852941176e-07
376,0.0,1.45239215686e-07
377,0.0,1.45625490196e-07
378,0.0,1.46011764706e-07
379,0.0,1.46398039216e-07
380,0.0,1.46784313725e-07
381,0.0,1.47170588235e-07
382,0.0,1.47556862745e-07
383,0.0,1.47943137255e-07
384,0.0,1.48329411765e-07
385,0.0,1.48715686275e-07
386,0.0,1.49101960784e-07
387,0.0,1.49488235294e-07
388,0.0,1.49874509804e-07
389,0.0,1.50260784314e-07
390,0.0,1.50647058824e-07
391,0.0,1.51033333333e-07
392,0.0,1.51419607843e-07
393,0.0,1.51805882353e-07
394,0.0,1.52192156863e-07
395,0.0,1.52578431373e-07
396,0.0,1.52964705882e-07
397,0.0,1.53350980392e-07
398,0.0,1.53737254902e-07
399,0.0,1.54123529412e-07
400,0.0,1.54509803922e-07
401,0.0,1.54896078431e-07
402,0.0,1.55282352941e-07
403,0.0,1.55668627451e-07
404,0.0,1.56054901961e-07
405,0.0,1.56441176471e-07
406,0.0,1.5682745098e-07
407,0.0,1.5721372549e-07
408,0.0,1.576e-07
409,0.0,1.5798627451e-07
410,0.0,1.5837254902e-07
411,0.0,1.58758823529e-07
412,0.0,1.59145098039e-07
413,0.0,1.59531372549e-07
414,0.0,1.59917647059e-07
415,0.0,1.60303921569e-07
416,0.0,1.60690196078e-07
417,0.0,1.61076470588e-07
418,0.0,1.61462745098e-07
419,0.0,1.61849019608e-07
420,0.0,1.62235294118e-07
421,0.0,1.62621568627e-07
422,0.0,1.63007843137e-07
423,0.0,1.63394117647e-07
424,0.0,1.63780392157e-07
425,0.0,1.64166666667e-07
426,0.0,1.64552941176e-07
427,0.0,1.64939215686e-07
428,0.0,1.65325490196e-07
429,0.0,1.65711764706e-07
430,0.0,1.66098039216e-07
431,0.0,1.66484313725e-07
432,0.0,1.66870588235e-07
433,0.0,1.67256862745e-07
434,0.0,1.67643137255e-07
435,0.0,1.68029411765e-07
436,0.0,1.68415686275e-07
437,0.0,1.68801960784e-07
438,0.0,1.69188235294e-07
439,0.0,1.69574509804e-07
440,0.0,1.69960784314e-07
441,0.0,1.70347058824e-07
442,0.0,1.70733333333e-07
443,0.0,1.71119607843e-07
444,0.0,1.71505882353e-07
445,0.0,1.71892156863e-07
446,0.0,1.72278431373e-07
447,0.0,1.72664705882e-07
448,0.0,1.73050980392e-07
449,0.0,1.73437254902e-07
450,0.0,1.73823529412e-07
451,0.0,1.74209803922e-07
452,0.0,1.74596078431e-07
453,0.0,1.74982352941e-07
454,0.0,1.75368627451e-07
455,0.0,1.75754901961e-07
456,0.0,1.76141176471e-07
457,0.0,1.7652745098e-07
458,0.0,1.7691372549e-07
459,0.0,1.773e-07
460,0.0,1.7768627451e-07
461,0.0,1.7807254902e-07
462,0.0,1.78458823529e-07
463,0.0,1.78845098039e-07
464,0.0,1.79231372549e-07
465,0.0,1.79617647059e-07
466,0.0,1.80003921569e-07
467,0.0,1.80390196078e-07
468,0.0,1.80776470588e-07
469,0.0,1.81162745098e-07
470,0.0,1.81549019608e-07
471,0.0,1.81935294118e-07
472,0.0,1.82321568627e-07
473,0.0,1.82707843137e-07
474,0.0,1.83094117647e-07
475,0.0,1.83480392157e-07
476,0.0,1.83866666667e-07
477,0.0,1.84252941176e-07
478,0.0,1.84639215686e-07
479,0.0,1.85025490196e-07
480,0.0,1.85411764706e-07
481,0.0,1.85798039216e-07
482,0.0,1.86184313725e-07
483,0.0,1.86570588235e-07
484,0.0,1.86956862745e-07
485,0.0,1.87343137255e-07
486,0.0,1.87729411765e-07
487,0.0,1.88115686275e-07
488,0.0,1.88501960784e-07
489,0.0,1.88888235294e-07
490,0.0,1.89274509804e-07
491,0.0,1.89660784314e-07
492,0.0,1.90047058824e-07
493,0.0,1.90433333333e-07
494,0.0,1.90819607843e-07
495,0.0,1.91205882353e-07
496,0.0,1.91592156863e-07
497,0.0,1.91978431373e-07
498,0.0,1.92364705882e-07
499,0.0,1.92750980392e-07
500,0.0,1.93137254902e-07
501,0.0,1.93523529412e-07
502,0.0,1.93909803922e-07
503,0.0,1.94296078431e-07
504,0.0,1.94682352941e-07
505,0.0,1.95068627451e-07
506,0.0,1.95454901961e-07
507,0.0,1.95841176471e-07
508,0.0,1.9622745098e-07
509,0.0,1.9661372549e-07
510,0.0,1.97e-07
511,0.0,1.9738627451e-07
512,0.0,1.9777254902e-07
513,0.0,1.98158823529e-07
514,0.0,1.98545098039e-07
515,0.0,1.98931372549e-07
516,0.0,1.99317647059e-07
517,0.0,1.99703921569e-07
518,0.0,2.00090196078e-07
519,0.0,2.00476470588e-07
520,0.0,2.00862745098e-07
521,0.0,2.01249019608e-07
522,0.0,2.01635294118e-07
523,0.0,2.02021568627e-07
524,0.0,2.02407843137e-07
525,0.0,2.02794117647e-07
526,0.0,2.03180392157e-07
527,0.0,2.03566666667e-07
528,0.0,2.03952941176e-07
529,0.0,2.04339215686e-07
530,0.0,2.04725490196e-07
531,0.0,2.05111764706e-07
532,0.0,2.05498039216e-07
533,0.0,2.05884313725e-07
534,0.0,2.06270588235e-07
535,0.0,2.06656862745e-07
536,0.0,2.07043137255e-07
537,0.0,2.07429411765e-07
538,0.0,2.07815686275e-07
539,0.0,2.08201960784e-07
540,0.0,2.08588235294e-07
541,0.0,2.08974509804e-07
542,0.0,2.09360784314e-07
543,0.0,2.09747058824e-07
544,0.0,2.10133333333e-07
545,0.0,2.10519607843e-07
546,0.0,2.10905882353e-07
547,0.0,2.11292156863e-07
548,0.0,2.11678431373e-07
549,0.0,2.12064705882e-07
550,0.0,2.12450980392e-07
551,0.0,2.12837254902e-07
552,0.0,2.13223529412e-07
553,0.0,2.13609803922e-07
554,0.0,2.13996078431e-07
555,0.0,2.14382352941e-07
556,0.0,2.14768627451e-07
557,0.0,2.15154901961e-07
558,0.0,2.15541176471e-07
559,0.0,2.1592745098e-07
560,0.0,2.1631372549e-07
561,0.0,2.167e-07
562,0.0,2.1708627451e-07
563,0.0,2.1747254902e-07
564,0.0,2.17858823529e-07
565,0.0,2.18245098039e-07
566,0.0,2.18631372549e-07
567,0.0,2.19017647059e-07
568,0.0,2.19403921569e-07
569,0.0,2.19790196078e-07
570,0.0,2.20176470588e-07
571,0.0,2.20562745098e-07
572,0.0,2.20949019608e-07
573,0.0,2.21335294118e-07
574,0.0,2.21721568627e-07
575,0.0,2.22107843137e-07
576,0.0,2.22494117647e-07
577,0.0,2.22880392157e-07
578,0.0,2.23266666667e-07
579,0.0,2.23652941176e-07
580,0.0,2.24039215686e-07
581,0.0,2.24425490196e-07
582,0.0,2.24811764706e-07
583,0.0,2.25198039216e-07
584,0.0,2.25584313725e-07
585,0.0,2.25970588235e-07
586,0.0,2.26356862745e-07
587,0.0,2.26743137255e-07
588,0.0,2.27129411765e-07
589,0.0,2.27515686275e-07
590,0.0,2.27901960784e-07
591,0.0,2.28288235294e-07
592,0.0,2.28674509804e-07
593,0.0,2.29060784314e-07
594,0.0,2.29447058824e-07
595,0.0,2.29833333333e-07
596,0.0,2.30219607843e-07
597,0.0,2.30605882353e-07
598,0.0,2.30992156863e-07
599,0.0,2.31378431373e-07
600,0.0,2.31764705882e-07
601,0.0,2.32150980392e-07
602,0.0,2.32537254902e-07
603,0.0,2.32923529412e-07
604,0.0,2.33309803922e-07
605,0.0,2.33696078431e-07
606,0.0,2.34082352941e-07
607,0.0,2.34468627451e-07
608,0.0,2.34854901961e-07
609,0.0,2.35241176471e-07
610,0.0,2.3562745098e-07
611,0.0,2.3601372549e-07
612,0.0,2.364e-07
613,0.0,2.3678627451e-07
614,0.0,2.3717254902e-07
615,0.0,2.37558823529e-07
616,0.0,2.37945098039e-07
617,0.0,2.38331372549e-07
618,0.0,2.38717647059e-07
619,0.0,2.39103921569e-07
620,0.0,2.39490196078e-07
621,0.0,2.39876470588e-07
622,0.0,2.40262745098e-07
623,0.0,2.40649019608e-07
624,0.0,2.41035294118e-07
625,0.0,2.41421568627e-07
626,0.0,2.41807843137e-07
627,0.0,2.42194117647e-07
628,0.0,2.42580392157e-07
629,0.0,2.42966666667e-07
630,0.0,2.43352941176e-07
631,0.0,2.43739215686e-07
632,0.0,2.44125490196e-07
633,0.0,2.44511764706e-07
634,0.0,2.44898039216e-07
635,0.0,2.45284313725e-07
636,0.0,2.45670588235e-07
637,0.0,2.46056862745e-07
638,0.0,2.46443137255e-07
639,0.0,2.46829411765e-07
640,0.0,2.47215686275e-07
641,0.0,2.47601960784e-07
642,0.0,2.47988235294e-07
643,0.0,2.48374509804e-07
644,0.0,2.48760784314e-07
645,0.0,2.49147058824e-07
646,0.0,2.49533333333e-07
647,0.0,2.49919607843e-07
648,0.0,2.50305882353e-07
649,0.0,2.50692156863e-07
650,0.0,2.51078431373e-07
651,0.0,2.51464705882e-07
652,0.0,2.51850980392e-07
653,0.0,2.52237254902e-07
654,0.0,2.52623529412e-07
655,0.0,2.53009803922e-07
656,0.0,2.53396078431e-07
657,0.0,2.53782352941e-07
658,0.0,2.54168627451e-07
659,0.0,2.54554901961e-07
660,0.0,2.54941176471e-07
661,0.0,2.5532745098e-07
662,0.0,2.5571372549e-07
663,0.0,2.561e-07
664,0.0,2.5648627451e-07
665,0.0,2.5687254902e-07
666,0.0,2.57258823529e-07
667,0.0,2.57645098039e-07
668,0.0,2.58031372549e-07
669,0.0,2.58417647059e-07
670,0.0,2.58803921569e-07
671,0.0,2.59190196078e-07
672,0.0,2.59576470588e-07
673,0.0,2.59962745098e-07
674,0.0,2.60349019608e-07
675,0.0,2.60735294118e-07
676,0.0,2.61121568627e-07
677,0.0,2.61507843137e-07
678,0.0,2.61894117647e-07
679,0.0,2.62280392157e-07
680,0.0,2.62666666667e-07
681,0.0,2.63052941176e-07
682,0.0,2.63439215686e-07
683,0.0,2.63825490196e-07
684,0.0,2.64211764706e-07
685,0.0,2.64598039216e-07
686,0.0,2.64984313725e-07
687,0.0,2.65370588235e-07
688,0.0,2.65756862745e-07
689,0.0,2.66143137255e-07
690,0.0,2.66529411765e-07
691,0.0,2.66915686275e-07
692,0.0,2.67301960784e-07
693,0.0,2.67688235294e-07
694,0.0,2.68074509804e-07
695,0.0,2.68460784314e-07
696,0.0,2.68847058824e-07
697,0.0,2.69233333333e-07
698,0.0,2.69619607843e-07
699,0.0,2.70005882353e-07
700,0.0,2.70392156863e-07
701,0.0,2.70778431373e-07
702,0.0,2.71164705882e-07
703,0.0,2.71550980392e-07
704,0.0,2.71937254902e-07
705,0.0,2.72323529412e-07
706,0.0,2.72709803922e-07
707,0.0,2.73096078431e-07
708,0.0,2.73482352941e-07
709,0.0,2.73868627451e-07
710,0.0,2.74254901961e-07
711,0.0,2.74641176471e-07
712,0.0,2.7502745098e-07
713,0.0,2.7541372549e-07
714,0.0,2.758e-07
715,0.0,2.7618627451e-07
716,0.0,2.7657254902e-07
717,0.0,2.76958823529e-07
718,0.0,2.77345098039e-07
719,0.0,2.77731372549e-07
720,0.0,2.78117647059e-07
721,0.0,2.78503921569e-07
722,0.0,2.78890196078e-07
723,0.0,2.79276470588e-07
724,0.0,2.79662745098e-07
725,0.0,2.80049019608e-07
726,0.0,2.80435294118e-07
727,0.0,2.80821568627e-07
728,0.0,2.81207843137e-07
729,0.0,2.81594117647e-07
730,0.0,2.81980392157e-07
731,0.0,2.82366666667e-07
732,0.0,2.82752941176e-07
733,0.0,2.83139215686e-07
734,0.0,2.83525490196e-07
735,0.0,2.83911764706e-07
736,0.0,2.84298039216e-07
737,0.0,2.84684313725e-07
738,0.0,2.85070588235e-07
739,0.0,2.85456862745e-07
740,0.0,2.85843137255e-07
741,0.0,2.86229411765e-07
742,0.0,2.86615686275e-07
743,0.0,2.87001960784e-07
744,0.0,2.87388235294e-07
745,0.0,2.87774509804e-07
746,0.0,2.88160784314e-07
747,0.0,2.88547058824e-07
748,0.0,2.88933333333e-07
749,0.0,2.89319607843e-07
750,0.0,2.89705882353e-07
751,0.0,2.90092156863e-07
752,0.0,2.90478431373e-07
753,0.0,2.90864705882e-07
754,0.0,2.91250980392e-07
755,0.0,2.91637254902e-07
756,0.0,2.92023529412e-07
757,0.0,2.92409803922e-07
758,0.0,2.92796078431e-07
759,0.0,2.93182352941e-07
760,0.0,2.93568627451e-07
761,0.0,2.93954901961e-07
762,0.0,2.94341176471e-07
763,0.0,2.9472745098e-07
764,0.0,2.9511372549e-07
765,0.0,2.955e-07
766,0.0,2.9588627451e-07
767,0.0,2.9627254902e-07
768,0.0,2.96658823529e-07
769,0.0,2.97045098039e-07
770,0.0,2.97431372549e-07
771,0.0,2.97817647059e-07
772,0.0,2.98203921569e-07
773,0.0,2.98590196078e-07
774,0.0,2.98976470588e-07
775,0.0,2.99362745098e-07
776,0.0,2.99749019608e-07
777,0.0,3.00135294118e-07
778,0.0,3.00521568627e-07
779,0.0,3.00907843137e-07
780,0.0,3.01294117647e-07
781,0.0,3.01680392157e-07
782,0.0,3.02066666667e-07
783,0.0,3.02452941176e-07
784,0.0,3.02839215686e-07
785,0.0,3.03225490196e-07
786,0.0,3.03611764706e-07
787,0.0,3.03998039216e-07
788,0.0,3.04384313725e-07
789,0.0,3.04770588235e-07
790,0.0,3.05156862745e-07
791,0.0,3.05543137255e-07
792,0.0,3.05929411765e-07
793,0.0,3.06315686275e-07
794,0.0,3.06701960784e-07
795,0.0,3.07088235294e-07
796,0.0,3.07474509804e-07
797,0.0,3.07860784314e-07
798,0.0,3.08247058824e-07
799,0.0,3.08633333333e-07
800,0.0,3.09019607843e-07
801,0.0,3.09405882353e-07
802,0.0,3.09792156863e-07
803,0.0,3.10178431373e-07
804,0.0,3.10564705882e-07
805,0.0,3.10950980392e-07
806,0.0,3.11337254902e-07
807,0.0,3.11723529412e-07
808,0.0,3.12109803922e-07
809,0.0,3.12496078431e-07
810,0.0,3.12882352941e-07
811,0.0,3.13268627451e-07
812,0.0,3.13654901961e-07
813,0.0,3.14041176471e-07
814,0.0,3.1442745098e-07
815,0.0,3.1481372549e-07
816,0.0,3.152e-07
817,0.0,3.1558627451e-07
818,0.0,3.1597254902e-07
819,0.0,3.16358823529e-07
820,0.0,3.16745098039e-07
821,0.0,3.17131372549e-07
822,0.0,3.17517647059e-07
823,0.0,3.17903921569e-07
824,0.0,3.18290196078e-07
825,0.0,3.18676470588e-07
826,0.0,3.19062745098e-07
827,0.0,3.19449019608e-07
828,0.0,3.19835294118e-07
829,0.0,3.20221568627e-07
830,0.0,3.20607843137e-07
831,0.0,3.20994117647e-07
832,0.0,3.21380392157e-07
833,0.0,3.21766666667e-07
834,0.0,3.22152941176e-07
835,0.0,3.22539215686e-07
836,0.0,3.22925490196e-07
837,0.0,3.23311764706e-07
838,0.0,3.23698039216e-07
839,0.0,3.24084313725e-07
840,0.0,3.24470588235e-07
841,0.0,3.24856862745e-07
842,0.0,3.25243137255e-07
843,0.0,3.25629411765e-07
844,0.0,3.26015686275e-07
845,0.0,3.26401960784e-07
846,0.0,3.26788235294e-07
847,0.0,3.27174509804e-07
848,0.0,3.27560784314e-07
849,0.0,3.27947058824e-07
850,0.0,3.28333333333e-07
851,0.0,3.28719607843e-07
852,0.0,3.29105882353e-07
853,0.0,3.29492156863e-07
854,0.0,3.29878431373e-07
